"","Station","Datetime","Depth_m"
"71351","DECK",2022-11-03 16:45:00,"0.372"
"71352","DECK",2022-11-03 17:00:00,"0.34"
"71353","DECK",2022-11-03 17:15:00,"0.303"
"71354","DECK",2022-11-03 17:30:00,"0.269"
"71355","DECK",2022-11-03 17:45:00,"0.24"
"71356","DECK",2022-11-03 18:00:00,"0.217"
"71357","DECK",2022-11-03 18:15:00,"0.198"
"71358","DECK",2022-11-03 18:30:00,"0.18"
"71359","DECK",2022-11-03 18:45:00,"0.167"
"71360","DECK",2022-11-03 19:00:00,"0.157"
"71361","DECK",2022-11-03 19:15:00,"0.155"
"71362","DECK",2022-11-03 19:30:00,"0.168"
"71363","DECK",2022-11-03 19:45:00,"0.194"
"71364","DECK",2022-11-03 20:00:00,"0.23"
"71365","DECK",2022-11-03 20:15:00,"0.286"
"71366","DECK",2022-11-03 20:30:00,"0.345"
"71367","DECK",2022-11-03 20:45:00,"0.4"
"71368","DECK",2022-11-03 21:00:00,"0.452"
"71369","DECK",2022-11-03 21:15:00,"0.506"
"71370","DECK",2022-11-03 21:30:00,"0.561"
"71371","DECK",2022-11-03 21:45:00,"0.609"
"71372","DECK",2022-11-03 22:00:00,"0.655"
"71373","DECK",2022-11-03 22:15:00,"0.7"
"71374","DECK",2022-11-03 22:30:00,"0.743"
"71375","DECK",2022-11-03 22:45:00,"0.785"
"71376","DECK",2022-11-03 23:00:00,"0.818"
"71377","DECK",2022-11-03 23:15:00,"0.844"
"71378","DECK",2022-11-03 23:30:00,"0.866"
"71379","DECK",2022-11-03 23:45:00,"0.881"
"71380","DECK",2022-11-04,"0.889"
"71381","DECK",2022-11-04 00:15:00,"0.895"
"71382","DECK",2022-11-04 00:30:00,"0.895"
"71383","DECK",2022-11-04 00:45:00,"0.89"
"71384","DECK",2022-11-04 01:00:00,"0.873"
"71385","DECK",2022-11-04 01:15:00,"0.844"
"71386","DECK",2022-11-04 01:30:00,"0.81"
"71387","DECK",2022-11-04 01:45:00,"0.764"
"71388","DECK",2022-11-04 02:00:00,"0.715"
"71389","DECK",2022-11-04 02:15:00,"0.659"
"71390","DECK",2022-11-04 02:30:00,"0.606"
"71391","DECK",2022-11-04 02:45:00,"0.552"
"71392","DECK",2022-11-04 03:00:00,"0.503"
"71393","DECK",2022-11-04 03:15:00,"0.456"
"71394","DECK",2022-11-04 03:30:00,"0.412"
"71395","DECK",2022-11-04 03:45:00,"0.362"
"71396","DECK",2022-11-04 04:00:00,"0.315"
"71397","DECK",2022-11-04 04:15:00,"0.267"
"71398","DECK",2022-11-04 04:30:00,"0.223"
"71399","DECK",2022-11-04 04:45:00,"0.188"
"71400","DECK",2022-11-04 05:00:00,"0.157"
"71401","DECK",2022-11-04 05:15:00,"0.129"
"71402","DECK",2022-11-04 05:30:00,"0.099"
"71403","DECK",2022-11-04 05:45:00,"0.07"
"71404","DECK",2022-11-04 06:00:00,"0.043"
"71405","DECK",2022-11-04 06:15:00,"0.017"
"71406","DECK",2022-11-04 06:30:00,"0.037"
"71407","DECK",2022-11-04 06:45:00,"0.046"
"71408","DECK",2022-11-04 07:00:00,"0.044"
"71409","DECK",2022-11-04 07:15:00,"0.046"
"71410","DECK",2022-11-04 07:30:00,"0.048"
"71411","DECK",2022-11-04 07:45:00,"0.045"
"71412","DECK",2022-11-04 08:00:00,"0.045"
"71413","DECK",2022-11-04 08:15:00,"0.05"
"71414","DECK",2022-11-04 08:30:00,"0.081"
"71415","DECK",2022-11-04 08:45:00,"0.16"
"71416","DECK",2022-11-04 09:00:00,"0.244"
"71417","DECK",2022-11-04 09:15:00,"0.326"
"71418","DECK",2022-11-04 09:30:00,"0.395"
"71419","DECK",2022-11-04 09:45:00,"0.46"
"71420","DECK",2022-11-04 10:00:00,"0.519"
"71421","DECK",2022-11-04 10:15:00,"0.572"
"71422","DECK",2022-11-04 10:30:00,"0.631"
"71423","DECK",2022-11-04 10:45:00,"0.686"
"71424","DECK",2022-11-04 11:00:00,"0.735"
"71425","DECK",2022-11-04 11:15:00,"0.778"
"71426","DECK",2022-11-04 11:30:00,"0.81"
"71427","DECK",2022-11-04 11:45:00,"0.842"
"71428","DECK",2022-11-04 12:00:00,"0.867"
"71429","DECK",2022-11-04 12:15:00,"0.889"
"71430","DECK",2022-11-04 12:30:00,"0.913"
"71431","DECK",2022-11-04 12:45:00,"0.935"
"71432","DECK",2022-11-04 13:00:00,"0.952"
"71433","DECK",2022-11-04 13:15:00,"0.965"
"71434","DECK",2022-11-04 13:30:00,"0.977"
"71435","DECK",2022-11-04 13:45:00,"0.98"
"71436","DECK",2022-11-04 14:00:00,"0.979"
"71437","DECK",2022-11-04 14:15:00,"0.966"
"71438","DECK",2022-11-04 14:30:00,"0.948"
"71439","DECK",2022-11-04 14:45:00,"0.912"
"71440","DECK",2022-11-04 15:00:00,"0.869"
"71441","DECK",2022-11-04 15:15:00,"0.813"
"71442","DECK",2022-11-04 15:30:00,"0.753"
"71443","DECK",2022-11-04 15:45:00,"0.692"
"71444","DECK",2022-11-04 16:00:00,"0.629"
"71445","DECK",2022-11-04 16:15:00,"0.571"
"71446","DECK",2022-11-04 16:30:00,"0.518"
"71447","DECK",2022-11-04 16:45:00,"0.467"
"71448","DECK",2022-11-04 17:00:00,"0.425"
"71449","DECK",2022-11-04 17:15:00,"0.378"
"71450","DECK",2022-11-04 17:30:00,"0.333"
"71451","DECK",2022-11-04 17:45:00,"0.29"
"71452","DECK",2022-11-04 18:00:00,"0.255"
"71453","DECK",2022-11-04 18:15:00,"0.225"
"71454","DECK",2022-11-04 18:30:00,"0.197"
"71455","DECK",2022-11-04 18:45:00,"0.17"
"71456","DECK",2022-11-04 19:00:00,"0.144"
"71457","DECK",2022-11-04 19:15:00,"0.124"
"71458","DECK",2022-11-04 19:30:00,"0.104"
"71459","DECK",2022-11-04 19:45:00,"0.09"
"71460","DECK",2022-11-04 20:00:00,"0.075"
"71461","DECK",2022-11-04 20:15:00,"0.064"
"71462","DECK",2022-11-04 20:30:00,"0.069"
"71463","DECK",2022-11-04 20:45:00,"0.086"
"71464","DECK",2022-11-04 21:00:00,"0.131"
"71465","DECK",2022-11-04 21:15:00,"0.191"
"71466","DECK",2022-11-04 21:30:00,"0.26"
"71467","DECK",2022-11-04 21:45:00,"0.33"
"71468","DECK",2022-11-04 22:00:00,"0.395"
"71469","DECK",2022-11-04 22:15:00,"0.453"
"71470","DECK",2022-11-04 22:30:00,"0.505"
"71471","DECK",2022-11-04 22:45:00,"0.554"
"71472","DECK",2022-11-04 23:00:00,"0.608"
"71473","DECK",2022-11-04 23:15:00,"0.651"
"71474","DECK",2022-11-04 23:30:00,"0.697"
"71475","DECK",2022-11-04 23:45:00,"0.738"
"71476","DECK",2022-11-05,"0.775"
"71477","DECK",2022-11-05 00:15:00,"0.8"
"71478","DECK",2022-11-05 00:30:00,"0.825"
"71479","DECK",2022-11-05 00:45:00,"0.84"
"71480","DECK",2022-11-05 01:00:00,"0.852"
"71481","DECK",2022-11-05 01:15:00,"0.856"
"71482","DECK",2022-11-05 01:30:00,"0.856"
"71483","DECK",2022-11-05 01:45:00,"0.851"
"71484","DECK",2022-11-05 02:00:00,"0.838"
"71485","DECK",2022-11-05 02:15:00,"0.813"
"71486","DECK",2022-11-05 02:30:00,"0.781"
"71487","DECK",2022-11-05 02:45:00,"0.741"
"71488","DECK",2022-11-05 03:00:00,"0.695"
"71489","DECK",2022-11-05 03:15:00,"0.638"
"71490","DECK",2022-11-05 03:30:00,"0.582"
"71491","DECK",2022-11-05 03:45:00,"0.53"
"71492","DECK",2022-11-05 04:00:00,"0.475"
"71493","DECK",2022-11-05 04:15:00,"0.431"
"71494","DECK",2022-11-05 04:30:00,"0.385"
"71495","DECK",2022-11-05 04:45:00,"0.338"
"71496","DECK",2022-11-05 05:00:00,"0.286"
"71497","DECK",2022-11-05 05:15:00,"0.248"
"71498","DECK",2022-11-05 05:30:00,"0.206"
"71499","DECK",2022-11-05 05:45:00,"0.168"
"71500","DECK",2022-11-05 06:00:00,"0.132"
"71501","DECK",2022-11-05 06:15:00,"0.105"
"71502","DECK",2022-11-05 06:30:00,"0.072"
"71503","DECK",2022-11-05 06:45:00,"0.041"
"71504","DECK",2022-11-05 07:00:00,"0.014"
"71505","DECK",2022-11-05 09:00:00,"0.061"
"71506","DECK",2022-11-05 09:15:00,"0.139"
"71507","DECK",2022-11-05 09:30:00,"0.219"
"71508","DECK",2022-11-05 09:45:00,"0.298"
"71509","DECK",2022-11-05 10:00:00,"0.362"
"71510","DECK",2022-11-05 10:15:00,"0.429"
"71511","DECK",2022-11-05 10:30:00,"0.486"
"71512","DECK",2022-11-05 10:45:00,"0.544"
"71513","DECK",2022-11-05 11:00:00,"0.604"
"71514","DECK",2022-11-05 11:15:00,"0.657"
"71515","DECK",2022-11-05 11:30:00,"0.709"
"71516","DECK",2022-11-05 11:45:00,"0.756"
"71517","DECK",2022-11-05 12:00:00,"0.793"
"71518","DECK",2022-11-05 12:15:00,"0.825"
"71519","DECK",2022-11-05 12:30:00,"0.853"
"71520","DECK",2022-11-05 12:45:00,"0.875"
"71521","DECK",2022-11-05 13:00:00,"0.898"
"71522","DECK",2022-11-05 13:15:00,"0.919"
"71523","DECK",2022-11-05 13:30:00,"0.935"
"71524","DECK",2022-11-05 13:45:00,"0.95"
"71525","DECK",2022-11-05 14:00:00,"0.961"
"71526","DECK",2022-11-05 14:15:00,"0.967"
"71527","DECK",2022-11-05 14:30:00,"0.972"
"71528","DECK",2022-11-05 14:45:00,"0.967"
"71529","DECK",2022-11-05 15:00:00,"0.954"
"71530","DECK",2022-11-05 15:15:00,"0.928"
"71531","DECK",2022-11-05 15:30:00,"0.889"
"71532","DECK",2022-11-05 15:45:00,"0.84"
"71533","DECK",2022-11-05 16:00:00,"0.763"
"71534","DECK",2022-11-05 16:15:00,"0.697"
"71535","DECK",2022-11-05 16:30:00,"0.648"
"71536","DECK",2022-11-05 16:45:00,"0.59"
"71537","DECK",2022-11-05 17:00:00,"0.534"
"71538","DECK",2022-11-05 17:15:00,"0.48"
"71539","DECK",2022-11-05 17:30:00,"0.433"
"71540","DECK",2022-11-05 17:45:00,"0.384"
"71541","DECK",2022-11-05 18:00:00,"0.337"
"71542","DECK",2022-11-05 18:15:00,"0.296"
"71543","DECK",2022-11-05 18:30:00,"0.259"
"71544","DECK",2022-11-05 18:45:00,"0.227"
"71545","DECK",2022-11-05 19:00:00,"0.194"
"71546","DECK",2022-11-05 19:15:00,"0.165"
"71547","DECK",2022-11-05 19:30:00,"0.133"
"71548","DECK",2022-11-05 19:45:00,"0.111"
"71549","DECK",2022-11-05 20:00:00,"0.078"
"71550","DECK",2022-11-05 20:15:00,"0.055"
"71551","DECK",2022-11-05 20:30:00,"0.031"
"71552","DECK",2022-11-05 20:45:00,"0.013"
"71553","DECK",2022-11-05 21:00:00,"0.001"
"71554","DECK",2022-11-05 21:45:00,"0.019"
"71555","DECK",2022-11-05 22:00:00,"0.065"
"71556","DECK",2022-11-05 22:15:00,"0.132"
"71557","DECK",2022-11-05 22:30:00,"0.206"
"71558","DECK",2022-11-05 22:45:00,"0.282"
"71559","DECK",2022-11-05 23:00:00,"0.343"
"71560","DECK",2022-11-05 23:15:00,"0.403"
"71561","DECK",2022-11-05 23:30:00,"0.463"
"71562","DECK",2022-11-05 23:45:00,"0.514"
"71563","DECK",2022-11-06,"0.563"
"71564","DECK",2022-11-06 00:15:00,"0.61"
"71565","DECK",2022-11-06 00:30:00,"0.653"
"71566","DECK",2022-11-06 00:45:00,"0.692"
"71567","DECK",2022-11-06 01:00:00,"0.721"
"71568","DECK",2022-11-06 01:15:00,"0.745"
"71569","DECK",2022-11-06 01:30:00,"0.767"
"71570","DECK",2022-11-06 01:45:00,"0.78"
"71571","DECK",2022-11-06 02:00:00,"0.791"
"71572","DECK",2022-11-06 02:15:00,"0.799"
"71573","DECK",2022-11-06 02:30:00,"0.804"
"71574","DECK",2022-11-06 02:45:00,"0.808"
"71575","DECK",2022-11-06 03:00:00,"0.806"
"71576","DECK",2022-11-06 03:15:00,"0.792"
"71577","DECK",2022-11-06 03:30:00,"0.768"
"71578","DECK",2022-11-06 03:45:00,"0.739"
"71579","DECK",2022-11-06 04:00:00,"0.697"
"71580","DECK",2022-11-06 04:15:00,"0.651"
"71581","DECK",2022-11-06 04:30:00,"0.586"
"71582","DECK",2022-11-06 04:45:00,"0.528"
"71583","DECK",2022-11-06 05:00:00,"0.483"
"71584","DECK",2022-11-06 05:15:00,"0.433"
"71585","DECK",2022-11-06 05:30:00,"0.388"
"71586","DECK",2022-11-06 05:45:00,"0.342"
"71587","DECK",2022-11-06 06:00:00,"0.302"
"71588","DECK",2022-11-06 06:15:00,"0.263"
"71589","DECK",2022-11-06 06:30:00,"0.224"
"71590","DECK",2022-11-06 06:45:00,"0.189"
"71591","DECK",2022-11-06 07:00:00,"0.155"
"71592","DECK",2022-11-06 07:15:00,"0.129"
"71593","DECK",2022-11-06 07:30:00,"0.106"
"71594","DECK",2022-11-06 07:45:00,"0.082"
"71595","DECK",2022-11-06 08:00:00,"0.066"
"71596","DECK",2022-11-06 08:15:00,"0.049"
"71597","DECK",2022-11-06 08:30:00,"0.043"
"71598","DECK",2022-11-06 08:45:00,"0.039"
"71599","DECK",2022-11-06 09:00:00,"0.049"
"71600","DECK",2022-11-06 09:15:00,"0.081"
"71601","DECK",2022-11-06 09:30:00,"0.135"
"71602","DECK",2022-11-06 09:45:00,"0.204"
"71603","DECK",2022-11-06 10:00:00,"0.277"
"71604","DECK",2022-11-06 10:15:00,"0.349"
"71605","DECK",2022-11-06 10:30:00,"0.416"
"71606","DECK",2022-11-06 10:45:00,"0.482"
"71607","DECK",2022-11-06 11:00:00,"0.545"
"71608","DECK",2022-11-06 11:15:00,"0.602"
"71609","DECK",2022-11-06 11:30:00,"0.647"
"71610","DECK",2022-11-06 11:45:00,"0.705"
"71611","DECK",2022-11-06 12:00:00,"0.748"
"71612","DECK",2022-11-06 12:15:00,"0.787"
"71613","DECK",2022-11-06 12:30:00,"0.827"
"71614","DECK",2022-11-06 12:45:00,"0.85"
"71615","DECK",2022-11-06 13:00:00,"0.869"
"71616","DECK",2022-11-06 13:15:00,"0.897"
"71617","DECK",2022-11-06 13:30:00,"0.908"
"71618","DECK",2022-11-06 13:45:00,"0.93"
"71619","DECK",2022-11-06 14:00:00,"0.955"
"71620","DECK",2022-11-06 14:15:00,"0.963"
"71621","DECK",2022-11-06 14:30:00,"0.972"
"71622","DECK",2022-11-06 14:45:00,"0.99"
"71623","DECK",2022-11-06 15:00:00,"0.99"
"71624","DECK",2022-11-06 15:15:00,"0.993"
"71625","DECK",2022-11-06 15:30:00,"0.984"
"71626","DECK",2022-11-06 15:45:00,"0.965"
"71627","DECK",2022-11-06 16:00:00,"0.929"
"71628","DECK",2022-11-06 16:15:00,"0.88"
"71629","DECK",2022-11-06 16:30:00,"0.824"
"71630","DECK",2022-11-06 16:45:00,"0.762"
"71631","DECK",2022-11-06 17:00:00,"0.701"
"71632","DECK",2022-11-06 17:15:00,"0.645"
"71633","DECK",2022-11-06 17:30:00,"0.594"
"71634","DECK",2022-11-06 17:45:00,"0.543"
"71635","DECK",2022-11-06 18:00:00,"0.508"
"71636","DECK",2022-11-06 18:15:00,"0.453"
"71637","DECK",2022-11-06 18:30:00,"0.388"
"71638","DECK",2022-11-06 18:45:00,"0.343"
"71639","DECK",2022-11-06 19:00:00,"0.317"
"71640","DECK",2022-11-06 19:15:00,"0.281"
"71641","DECK",2022-11-06 19:30:00,"0.246"
"71642","DECK",2022-11-06 19:45:00,"0.22"
"71643","DECK",2022-11-06 20:00:00,"0.188"
"71644","DECK",2022-11-06 20:15:00,"0.16"
"71645","DECK",2022-11-06 20:30:00,"0.128"
"71646","DECK",2022-11-06 20:45:00,"0.106"
"71647","DECK",2022-11-06 21:00:00,"0.084"
"71648","DECK",2022-11-06 21:15:00,"0.064"
"71649","DECK",2022-11-06 21:30:00,"0.047"
"71650","DECK",2022-11-06 21:45:00,"0.029"
"71651","DECK",2022-11-06 22:00:00,"0.017"
"71652","DECK",2022-11-06 22:15:00,"0.012"
"71653","DECK",2022-11-06 22:30:00,"0.018"
"71654","DECK",2022-11-06 22:45:00,"0.039"
"71655","DECK",2022-11-06 23:00:00,"0.083"
"71656","DECK",2022-11-06 23:15:00,"0.147"
"71657","DECK",2022-11-06 23:30:00,"0.223"
"71658","DECK",2022-11-06 23:45:00,"0.285"
"71659","DECK",2022-11-07,"0.36"
"71660","DECK",2022-11-07 00:15:00,"0.422"
"71661","DECK",2022-11-07 00:30:00,"0.475"
"71662","DECK",2022-11-07 00:45:00,"0.518"
"71663","DECK",2022-11-07 01:00:00,"0.563"
"71664","DECK",2022-11-07 01:15:00,"0.609"
"71665","DECK",2022-11-07 01:30:00,"0.642"
"71666","DECK",2022-11-07 01:45:00,"0.67"
"71667","DECK",2022-11-07 02:00:00,"0.74"
"71668","DECK",2022-11-07 02:15:00,"0.769"
"71669","DECK",2022-11-07 02:30:00,"0.814"
"71670","DECK",2022-11-07 02:45:00,"0.84"
"71671","DECK",2022-11-07 03:00:00,"0.856"
"71672","DECK",2022-11-07 03:15:00,"0.874"
"71673","DECK",2022-11-07 03:30:00,"0.88"
"71674","DECK",2022-11-07 03:45:00,"0.875"
"71675","DECK",2022-11-07 04:00:00,"0.868"
"71676","DECK",2022-11-07 04:15:00,"0.856"
"71677","DECK",2022-11-07 04:30:00,"0.827"
"71678","DECK",2022-11-07 04:45:00,"0.794"
"71679","DECK",2022-11-07 05:00:00,"0.748"
"71680","DECK",2022-11-07 05:15:00,"0.692"
"71681","DECK",2022-11-07 05:30:00,"0.641"
"71682","DECK",2022-11-07 05:45:00,"0.586"
"71683","DECK",2022-11-07 06:00:00,"0.556"
"71684","DECK",2022-11-07 06:15:00,"0.508"
"71685","DECK",2022-11-07 06:30:00,"0.465"
"71686","DECK",2022-11-07 06:45:00,"0.422"
"71687","DECK",2022-11-07 07:00:00,"0.391"
"71688","DECK",2022-11-07 07:15:00,"0.345"
"71689","DECK",2022-11-07 07:30:00,"0.309"
"71690","DECK",2022-11-07 07:45:00,"0.283"
"71691","DECK",2022-11-07 08:00:00,"0.257"
"71692","DECK",2022-11-07 08:15:00,"0.234"
"71693","DECK",2022-11-07 08:30:00,"0.214"
"71694","DECK",2022-11-07 08:45:00,"0.197"
"71695","DECK",2022-11-07 09:00:00,"0.182"
"71696","DECK",2022-11-07 09:15:00,"0.177"
"71697","DECK",2022-11-07 09:30:00,"0.178"
"71698","DECK",2022-11-07 09:45:00,"0.192"
"71699","DECK",2022-11-07 10:00:00,"0.218"
"71700","DECK",2022-11-07 10:15:00,"0.264"
"71701","DECK",2022-11-07 10:30:00,"0.322"
"71702","DECK",2022-11-07 10:45:00,"0.39"
"71703","DECK",2022-11-07 11:00:00,"0.46"
"71704","DECK",2022-11-07 11:15:00,"0.523"
"71705","DECK",2022-11-07 11:30:00,"0.58"
"71706","DECK",2022-11-07 11:45:00,"0.626"
"71707","DECK",2022-11-07 12:00:00,"0.681"
"71708","DECK",2022-11-07 12:15:00,"0.732"
"71709","DECK",2022-11-07 12:30:00,"0.774"
"71710","DECK",2022-11-07 12:45:00,"0.808"
"71711","DECK",2022-11-07 13:00:00,"0.831"
"71712","DECK",2022-11-07 13:15:00,"0.869"
"71713","DECK",2022-11-07 13:30:00,"0.899"
"71714","DECK",2022-11-07 13:45:00,"0.898"
"71715","DECK",2022-11-07 14:00:00,"0.936"
"71716","DECK",2022-11-07 14:15:00,"0.948"
"71717","DECK",2022-11-07 14:30:00,"0.987"
"71718","DECK",2022-11-07 14:45:00,"0.97"
"71719","DECK",2022-11-07 15:00:00,"1.01"
"71720","DECK",2022-11-07 15:15:00,"1.004"
"71721","DECK",2022-11-07 15:30:00,"1.025"
"71722","DECK",2022-11-07 15:45:00,"1.032"
"71723","DECK",2022-11-07 16:00:00,"1.02"
"71724","DECK",2022-11-07 16:15:00,"1.011"
"71725","DECK",2022-11-07 16:30:00,"0.983"
"71726","DECK",2022-11-07 16:45:00,"0.931"
"71727","DECK",2022-11-07 17:00:00,"0.879"
"71728","DECK",2022-11-07 17:15:00,"0.818"
"71729","DECK",2022-11-07 17:30:00,"0.748"
"71730","DECK",2022-11-07 17:45:00,"0.687"
"71731","DECK",2022-11-07 18:00:00,"0.634"
"71732","DECK",2022-11-07 18:15:00,"0.598"
"71733","DECK",2022-11-07 18:30:00,"0.548"
"71734","DECK",2022-11-07 18:45:00,"0.516"
"71735","DECK",2022-11-07 19:00:00,"0.462"
"71736","DECK",2022-11-07 19:15:00,"0.433"
"71737","DECK",2022-11-07 19:30:00,"0.385"
"71738","DECK",2022-11-07 19:45:00,"0.337"
"71739","DECK",2022-11-07 20:00:00,"0.302"
"71740","DECK",2022-11-07 20:15:00,"0.271"
"71741","DECK",2022-11-07 20:30:00,"0.244"
"71742","DECK",2022-11-07 20:45:00,"0.21"
"71743","DECK",2022-11-07 21:00:00,"0.185"
"71744","DECK",2022-11-07 21:15:00,"0.16"
"71745","DECK",2022-11-07 21:30:00,"0.138"
"71746","DECK",2022-11-07 21:45:00,"0.117"
"71747","DECK",2022-11-07 22:00:00,"0.104"
"71748","DECK",2022-11-07 22:15:00,"0.083"
"71749","DECK",2022-11-07 22:30:00,"0.069"
"71750","DECK",2022-11-07 22:45:00,"0.056"
"71751","DECK",2022-11-07 23:00:00,"0.043"
"71752","DECK",2022-11-07 23:15:00,"0.043"
"71753","DECK",2022-11-07 23:30:00,"0.049"
"71754","DECK",2022-11-07 23:45:00,"0.076"
"71755","DECK",2022-11-08,"0.118"
"71756","DECK",2022-11-08 00:15:00,"0.182"
"71757","DECK",2022-11-08 00:30:00,"0.25"
"71758","DECK",2022-11-08 00:45:00,"0.315"
"71759","DECK",2022-11-08 01:00:00,"0.374"
"71760","DECK",2022-11-08 01:15:00,"0.429"
"71761","DECK",2022-11-08 01:30:00,"0.479"
"71762","DECK",2022-11-08 01:45:00,"0.522"
"71763","DECK",2022-11-08 02:00:00,"0.562"
"71764","DECK",2022-11-08 02:15:00,"0.603"
"71765","DECK",2022-11-08 02:30:00,"0.636"
"71766","DECK",2022-11-08 02:45:00,"0.666"
"71767","DECK",2022-11-08 03:00:00,"0.688"
"71768","DECK",2022-11-08 03:15:00,"0.709"
"71769","DECK",2022-11-08 03:30:00,"0.727"
"71770","DECK",2022-11-08 03:45:00,"0.738"
"71771","DECK",2022-11-08 04:00:00,"0.75"
"71772","DECK",2022-11-08 04:15:00,"0.758"
"71773","DECK",2022-11-08 04:30:00,"0.765"
"71774","DECK",2022-11-08 04:45:00,"0.765"
"71775","DECK",2022-11-08 05:00:00,"0.758"
"71776","DECK",2022-11-08 05:15:00,"0.745"
"71777","DECK",2022-11-08 05:30:00,"0.722"
"71778","DECK",2022-11-08 05:45:00,"0.704"
"71779","DECK",2022-11-08 06:00:00,"0.685"
"71780","DECK",2022-11-08 06:15:00,"0.657"
"71781","DECK",2022-11-08 06:30:00,"0.614"
"71782","DECK",2022-11-08 06:45:00,"0.565"
"71783","DECK",2022-11-08 07:00:00,"0.519"
"71784","DECK",2022-11-08 07:15:00,"0.475"
"71785","DECK",2022-11-08 07:30:00,"0.437"
"71786","DECK",2022-11-08 07:45:00,"0.391"
"71787","DECK",2022-11-08 08:00:00,"0.35"
"71788","DECK",2022-11-08 08:15:00,"0.313"
"71789","DECK",2022-11-08 08:30:00,"0.279"
"71790","DECK",2022-11-08 08:45:00,"0.251"
"71791","DECK",2022-11-08 09:00:00,"0.232"
"71792","DECK",2022-11-08 09:15:00,"0.213"
"71793","DECK",2022-11-08 09:30:00,"0.202"
"71794","DECK",2022-11-08 09:45:00,"0.211"
"71795","DECK",2022-11-08 10:00:00,"0.226"
"71796","DECK",2022-11-08 10:15:00,"0.264"
"71797","DECK",2022-11-08 10:30:00,"0.297"
"71798","DECK",2022-11-08 10:45:00,"0.349"
"71799","DECK",2022-11-08 11:00:00,"0.398"
"71800","DECK",2022-11-08 11:15:00,"0.455"
"71801","DECK",2022-11-08 11:30:00,"0.509"
"71802","DECK",2022-11-08 11:45:00,"0.558"
"71803","DECK",2022-11-08 12:00:00,"0.61"
"71804","DECK",2022-11-08 12:15:00,"0.643"
"71805","DECK",2022-11-08 12:30:00,"0.676"
"71806","DECK",2022-11-08 12:45:00,"0.682"
"71807","DECK",2022-11-08 13:00:00,"0.696"
"71808","DECK",2022-11-08 13:15:00,"0.691"
"71809","DECK",2022-11-08 13:30:00,"0.745"
"71810","DECK",2022-11-08 13:45:00,"0.803"
"71811","DECK",2022-11-08 14:00:00,"0.857"
"71812","DECK",2022-11-08 14:15:00,"0.881"
"71813","DECK",2022-11-08 14:30:00,"0.92"
"71814","DECK",2022-11-08 14:45:00,"0.892"
"71815","DECK",2022-11-08 15:00:00,"0.922"
"71816","DECK",2022-11-08 15:15:00,"0.966"
"71817","DECK",2022-11-08 15:30:00,"0.973"
"71818","DECK",2022-11-08 15:45:00,"0.98"
"71819","DECK",2022-11-08 16:00:00,"1.028"
"71820","DECK",2022-11-08 16:15:00,"1.027"
"71821","DECK",2022-11-08 16:30:00,"1.039"
"71822","DECK",2022-11-08 16:45:00,"1.046"
"71823","DECK",2022-11-08 17:00:00,"1.034"
"71824","DECK",2022-11-08 17:15:00,"0.991"
"71825","DECK",2022-11-08 17:30:00,"0.937"
"71826","DECK",2022-11-08 17:45:00,"0.882"
"71827","DECK",2022-11-08 18:00:00,"0.832"
"71828","DECK",2022-11-08 18:15:00,"0.776"
"71829","DECK",2022-11-08 18:30:00,"0.731"
"71830","DECK",2022-11-08 18:45:00,"0.685"
"71831","DECK",2022-11-08 19:00:00,"0.63"
"71832","DECK",2022-11-08 19:15:00,"0.591"
"71833","DECK",2022-11-08 19:30:00,"0.542"
"71834","DECK",2022-11-08 19:45:00,"0.511"
"71835","DECK",2022-11-08 20:00:00,"0.477"
"71836","DECK",2022-11-08 20:15:00,"0.446"
"71837","DECK",2022-11-08 20:30:00,"0.419"
"71838","DECK",2022-11-08 20:45:00,"0.385"
"71839","DECK",2022-11-08 21:00:00,"0.348"
"71840","DECK",2022-11-08 21:15:00,"0.299"
"71841","DECK",2022-11-08 21:30:00,"0.27"
"71842","DECK",2022-11-08 21:45:00,"0.216"
"71843","DECK",2022-11-08 22:00:00,"0.232"
"71844","DECK",2022-11-08 22:15:00,"0.199"
"71845","DECK",2022-11-08 22:30:00,"0.161"
"71846","DECK",2022-11-08 22:45:00,"0.158"
"71847","DECK",2022-11-08 23:00:00,"0.164"
"71848","DECK",2022-11-08 23:15:00,"0.129"
"71849","DECK",2022-11-08 23:30:00,"0.134"
"71850","DECK",2022-11-08 23:45:00,"0.122"
"71851","DECK",2022-11-09,"0.115"
"71852","DECK",2022-11-09 00:15:00,"0.128"
"71853","DECK",2022-11-09 00:30:00,"0.147"
"71854","DECK",2022-11-09 00:45:00,"0.186"
"71855","DECK",2022-11-09 01:00:00,"0.235"
"71856","DECK",2022-11-09 01:15:00,"0.296"
"71857","DECK",2022-11-09 01:30:00,"0.358"
"71858","DECK",2022-11-09 01:45:00,"0.428"
"71859","DECK",2022-11-09 02:00:00,"0.487"
"71860","DECK",2022-11-09 02:15:00,"0.534"
"71861","DECK",2022-11-09 02:30:00,"0.58"
"71862","DECK",2022-11-09 02:45:00,"0.629"
"71863","DECK",2022-11-09 03:00:00,"0.674"
"71864","DECK",2022-11-09 03:15:00,"0.717"
"71865","DECK",2022-11-09 03:30:00,"0.75"
"71866","DECK",2022-11-09 03:45:00,"0.775"
"71867","DECK",2022-11-09 04:00:00,"0.797"
"71868","DECK",2022-11-09 04:15:00,"0.818"
"71869","DECK",2022-11-09 04:30:00,"0.834"
