Date,Time,Site,Chl,Depth,fDOM,DOsat,DOconc,Sal,SPC,PC,Turb,TempC
3/27/2020,8:00:00,Decker Breach,0.85,0.789,7.66,73.1,7.95,0.1,215.1,0.69,21.07,11.58
3/27/2020,8:15:00,Decker Breach,0.65,0.751,8.03,73.2,7.96,0.1,215.2,0.66,18.62,11.611
3/27/2020,8:30:00,Decker Breach,7.38,0.709,7.51,73.4,7.98,0.1,215.3,0.78,19.88,11.591
3/27/2020,8:45:00,Decker Breach,0.79,0.671,7.68,73.2,7.95,0.1,215.5,0.69,21.14,11.589
3/27/2020,9:00:00,Decker Breach,1.03,0.633,7.74,72.8,7.92,0.1,215.9,0.76,21.42,11.603
3/27/2020,9:15:00,Decker Breach,2.45,0.594,7.74,72.3,7.85,0.1,216.3,0.82,22.74,11.653
3/27/2020,9:30:00,Decker Breach,4.87,0.56,7.39,71.7,7.77,0.1,216.6,1.09,26.91,11.727
3/27/2020,9:45:00,Decker Breach,2.26,0.53,7.1,71.3,7.71,0.1,216.8,1.11,32.99,11.814
3/27/2020,10:00:00,Decker Breach,1.94,0.498,7.24,71.3,7.69,0.1,217,0.89,24.99,11.907
3/27/2020,10:15:00,Decker Breach,0.97,0.469,7.66,71.1,7.66,0.1,217.3,0.71,38.32,12.013
3/27/2020,10:30:00,Decker Breach,0.32,0.439,8.32,70.3,7.56,0.1,217.6,0.62,208.5,12.108
3/27/2020,10:45:00,Decker Breach,0.83,0.423,7.86,70.4,7.55,0.1,217.8,0.78,244.84,12.231
3/27/2020,11:00:00,Decker Breach,0.65,0.398,7.93,70.1,7.49,0.1,218.1,0.76,22.58,12.364
3/27/2020,11:15:00,Decker Breach,0.35,0.373,8.1,69.7,7.42,0.1,218.5,0.61,24.94,12.517
3/27/2020,11:30:00,Decker Breach,0.3,0.355,8.48,69.2,7.34,0.1,219.5,0.58,24.07,12.675
3/27/2020,11:45:00,Decker Breach,0.28,0.339,9.15,68.5,7.24,0.11,221,0.6,20.29,12.813
3/27/2020,12:00:00,Decker Breach,0.43,0.331,8.65,68,7.15,0.1,220,0.55,18.67,13.009
3/27/2020,12:15:00,Decker Breach,2.51,0.329,8.88,67.2,7.04,0.11,220.4,0.84,20.53,13.215
3/27/2020,12:30:00,Decker Breach,0.43,0.339,8.98,66.1,6.9,0.11,221,0.69,50,13.379
3/27/2020,12:45:00,Decker Breach,0.28,0.361,9.1,65.1,6.77,0.11,221.9,0.59,19.45,13.54
3/27/2020,13:00:00,Decker Breach,0.9,0.405,9.04,64,6.63,0.11,222.4,0.68,20.86,13.711
3/27/2020,13:15:00,Decker Breach,0.34,0.464,9.33,63.4,6.55,0.11,222.8,0.54,21.03,13.873
3/27/2020,13:30:00,Decker Breach,0.38,0.538,9.41,63.4,6.52,0.11,223.1,0.54,19.14,14.045
3/27/2020,13:45:00,Decker Breach,0.4,0.607,9.18,64.1,6.57,0.11,223.4,0.52,19.07,14.172
3/27/2020,14:00:00,Decker Breach,0.39,0.664,9.39,63,6.46,0.11,223.6,0.5,17.8,14.201
3/27/2020,14:15:00,Decker Breach,0.31,0.722,9.19,64.9,6.63,0.11,223.4,0.52,19.14,14.331
3/27/2020,14:30:00,Decker Breach,0.37,0.771,8.94,81.5,8.29,0.11,222.4,0.47,16.69,14.547
3/27/2020,14:45:00,Decker Breach,0.73,0.82,8.19,117.6,11.89,0.1,217.5,0.52,14.33,14.847
3/27/2020,15:00:00,Decker Breach,0.68,0.861,7.95,125.4,12.65,0.1,216.7,0.55,13.03,14.971
3/27/2020,15:15:00,Decker Breach,2.35,0.901,7.89,135.6,13.62,0.1,213.7,0.7,12.76,15.145
3/27/2020,15:30:00,Decker Breach,1.47,0.943,7.97,139.5,13.99,0.1,213.4,0.61,12.27,15.216
3/27/2020,15:45:00,Decker Breach,1.14,0.981,7.82,140.5,14.1,0.1,211.9,0.67,12.52,15.196
3/27/2020,16:00:00,Decker Breach,1.65,1.013,7.73,139,13.97,0.1,211.3,0.64,11.67,15.125
3/27/2020,16:15:00,Decker Breach,1.44,1.039,7.64,137.1,13.8,0.1,211.1,0.61,11.53,15.031
3/27/2020,16:30:00,Decker Breach,2.14,1.061,7.47,134.5,13.58,0.1,210.5,0.62,11.14,14.905
3/27/2020,16:45:00,Decker Breach,0.92,1.08,7.44,132.7,13.42,0.1,210.1,0.56,11.12,14.825
3/27/2020,17:00:00,Decker Breach,0.7,1.096,7.41,130.6,13.24,0.1,210,0.53,11.06,14.738
3/27/2020,17:15:00,Decker Breach,0.67,1.103,7.36,127.5,12.94,0.1,210,0.52,11,14.643
3/27/2020,17:30:00,Decker Breach,0.63,1.115,7.28,125,12.72,0.1,209.9,0.49,10.68,14.561
3/27/2020,17:45:00,Decker Breach,0.78,1.118,7.28,124.1,12.64,0.1,210,0.51,10.9,14.531
3/27/2020,18:00:00,Decker Breach,0.79,1.114,7.22,122.6,12.5,0.1,209.9,0.53,11.08,14.484
3/27/2020,18:15:00,Decker Breach,0.72,1.105,7.26,121.5,12.39,0.1,210.1,0.51,10.96,14.437
3/27/2020,18:30:00,Decker Breach,0.68,1.094,7.17,120,12.25,0.1,210.2,0.52,10.93,14.397
3/27/2020,18:45:00,Decker Breach,0.63,1.067,7.22,119.6,12.21,0.1,210.3,0.51,10.58,14.391
3/27/2020,19:00:00,Decker Breach,0.59,1.04,7.29,120.6,12.31,0.1,210.6,0.53,11.78,14.384
3/27/2020,19:15:00,Decker Breach,0.59,0.999,7.63,119.9,12.24,0.1,211.5,0.54,11.35,14.403
3/27/2020,19:30:00,Decker Breach,1.12,0.957,7.56,118.5,12.1,0.1,211.6,0.69,11.89,14.383
3/27/2020,19:45:00,Decker Breach,0.63,0.909,7.67,115.8,11.85,0.1,211.8,0.57,12.09,14.308
3/27/2020,20:00:00,Decker Breach,0.64,0.863,7.77,111.4,11.42,0.1,212.2,0.74,11.67,14.24
3/27/2020,20:15:00,Decker Breach,0.9,0.817,7.96,105.7,10.85,0.1,212.6,0.61,11.95,14.181
3/27/2020,20:30:00,Decker Breach,0.76,0.777,8.02,99.7,10.24,0.1,213.2,0.61,12.92,14.129
3/27/2020,20:45:00,Decker Breach,0.56,0.738,8.31,94.1,9.68,0.1,213.8,0.6,13.93,14.048
3/27/2020,21:00:00,Decker Breach,8,0.7,8.21,89,9.18,0.1,214.4,1.27,13.42,13.935
3/27/2020,21:15:00,Decker Breach,4.19,0.667,8.25,84.6,8.75,0.1,214.9,0.87,12.79,13.808
3/27/2020,21:30:00,Decker Breach,0.97,0.629,8.22,80.7,8.37,0.1,215.5,0.71,16.4,13.69
3/27/2020,21:45:00,Decker Breach,1.49,0.597,8.3,77,8.01,0.1,216.1,0.86,16.34,13.584
3/27/2020,22:00:00,Decker Breach,1.23,0.569,8.63,73.4,7.65,0.1,216.9,0.75,16.02,13.482
3/27/2020,22:15:00,Decker Breach,1.1,0.541,8.99,69.6,7.27,0.1,217.9,0.75,17.11,13.38
3/27/2020,22:30:00,Decker Breach,1.05,0.517,9.01,65.3,6.84,0.1,219.2,0.75,18.19,13.272
3/27/2020,22:45:00,Decker Breach,1.3,0.5,8.98,61.1,6.42,0.11,220.6,0.75,19.38,13.152
3/27/2020,23:00:00,Decker Breach,1.22,0.487,8.14,56.8,5.97,0.11,222,0.97,37.91,13.025
3/27/2020,23:15:00,Decker Breach,1.4,0.482,7.13,53.3,5.63,0.11,223.2,0.72,34.59,12.908
3/27/2020,23:30:00,Decker Breach,2.27,0.488,8.56,50.4,5.33,0.11,224.2,1.66,33.95,12.804
3/27/2020,23:45:00,Decker Breach,1.83,0.501,8.92,47.8,5.07,0.11,225.1,1.39,33.91,12.707
3/28/2020,0:00:00,Decker Breach,3.59,0.529,8.69,45.5,4.83,0.11,225.9,1.46,32.73,12.612
3/28/2020,0:15:00,Decker Breach,2.16,0.567,9.04,43.9,4.67,0.11,226.3,1.52,31.39,12.554
3/28/2020,0:30:00,Decker Breach,1.22,0.615,9.09,42.9,4.57,0.11,226.5,1.03,28.9,12.522
3/28/2020,0:45:00,Decker Breach,3.29,0.672,9.23,44,4.69,0.11,226.3,1.5,39.52,12.526
3/28/2020,1:00:00,Decker Breach,0.48,0.735,9.37,49.3,5.24,0.11,223.7,0.88,28.44,12.645
3/28/2020,1:15:00,Decker Breach,0.47,0.795,9.21,52.2,5.53,0.11,220.6,0.78,23.91,12.748
3/28/2020,1:30:00,Decker Breach,0.68,0.85,8.77,54.2,5.74,0.1,219,0.77,22.97,12.803
3/28/2020,1:45:00,Decker Breach,0.53,0.899,8.55,57.3,6.06,0.1,217.4,0.68,19.36,12.852
3/28/2020,2:00:00,Decker Breach,0.56,0.948,8.18,61.1,6.45,0.1,215.4,0.69,16.29,12.93
3/28/2020,2:15:00,Decker Breach,0.49,0.993,7.78,62.7,6.61,0.1,214,0.61,19.15,12.95
3/28/2020,2:30:00,Decker Breach,0.46,1.037,7.69,66.9,7.04,0.1,212.9,0.6,12.28,13.053
3/28/2020,2:45:00,Decker Breach,0.71,1.081,7.68,70.3,7.39,0.1,211.7,0.64,11.74,13.106
3/28/2020,3:00:00,Decker Breach,0.57,1.121,7.5,73.8,7.74,0.1,210.3,0.59,10.78,13.196
3/28/2020,3:15:00,Decker Breach,0.72,1.158,7.07,75.7,7.93,0.1,208.9,0.67,9.36,13.226
3/28/2020,3:30:00,Decker Breach,0.65,1.189,7.22,79.2,8.29,0.1,208,0.6,9,13.293
3/28/2020,3:45:00,Decker Breach,0.53,1.219,7.03,79.9,8.36,0.1,207.7,0.59,8.67,13.32
3/28/2020,4:00:00,Decker Breach,0.77,1.242,7.17,80.8,8.44,0.1,207.7,0.56,8.46,13.33
3/28/2020,4:15:00,Decker Breach,0.76,1.262,6.68,81.9,8.56,0.1,207.7,0.68,8.01,13.359
3/28/2020,4:30:00,Decker Breach,1.24,1.278,6.75,81.9,8.56,0.1,207.8,0.65,7.94,13.363
3/28/2020,4:45:00,Decker Breach,1.42,1.29,6.87,82.5,8.61,0.1,208,0.99,8.14,13.37
3/28/2020,5:00:00,Decker Breach,3.7,1.297,6.57,82.1,8.57,0.1,208,0.98,7.89,13.372
3/28/2020,5:15:00,Decker Breach,0.75,1.299,6.89,81.1,8.47,0.1,208,0.59,7.68,13.35
3/28/2020,5:30:00,Decker Breach,0.69,1.296,6.71,79.7,8.34,0.1,208,0.61,7.6,13.31
3/28/2020,5:45:00,Decker Breach,10.84,1.287,6.62,79.5,8.31,0.1,208,0.69,7.93,13.315
3/28/2020,6:00:00,Decker Breach,22.74,1.267,6.59,75.7,7.94,0.1,208.2,1.82,9.66,13.213
3/28/2020,6:15:00,Decker Breach,70.83,1.236,8.01,56.1,5.92,0.1,213.1,2.07,8.9,12.87
3/28/2020,6:30:00,Decker Breach,0.49,1.194,7.15,64.4,6.78,0.1,211.4,0.59,9.5,13.039
3/28/2020,6:45:00,Decker Breach,0.62,1.146,6.82,74.6,7.83,0.1,208.1,0.59,9.55,13.15
3/28/2020,7:00:00,Decker Breach,7.33,1.092,6.58,73.9,7.77,0.1,208.2,2.73,12.92,13.034
3/28/2020,7:15:00,Decker Breach,1.24,1.037,6.5,73.2,7.74,0.1,209,0.96,23.24,12.79
3/28/2020,7:30:00,Decker Breach,0.79,0.983,6.67,72.5,7.69,0.1,209.6,1.26,22.44,12.682
3/28/2020,7:45:00,Decker Breach,3.27,0.932,6.77,72.1,7.66,0.1,210.2,1.26,26.3,12.586
3/28/2020,8:00:00,Decker Breach,2.1,0.884,7.24,71.6,7.62,0.1,210.9,0.87,21.67,12.503
3/28/2020,8:15:00,Decker Breach,6.07,0.838,5.85,71.2,7.59,0.1,211.3,2.7,32.8,12.473
3/28/2020,8:30:00,Decker Breach,82.99,0.794,3.88,70.8,7.53,0.1,211.3,14.93,27.81,12.527
3/28/2020,8:45:00,Decker Breach,127.5,0.747,4.02,70,7.45,0.1,211.5,1.78,53.88,12.548
3/28/2020,9:00:00,Decker Breach,42.39,0.706,4.59,69.6,7.41,0.1,211.8,3.26,27.08,12.565
3/28/2020,9:15:00,Decker Breach,2.97,0.666,7.32,68.8,7.32,0.1,212.2,0.98,25.09,12.555
3/28/2020,9:30:00,Decker Breach,3.74,0.631,6.53,67.5,7.19,0.1,212.8,0.89,19.44,12.526
3/28/2020,9:45:00,Decker Breach,14.7,0.59,7.66,66.5,7.08,0.1,213.2,1.44,15.96,12.493
3/28/2020,10:00:00,Decker Breach,1.55,0.553,7.75,65.7,7,0.1,213.6,0.74,23.26,12.479
3/28/2020,10:15:00,Decker Breach,0.58,0.52,7.87,65.1,6.94,0.1,214,0.63,18.4,12.479
3/28/2020,10:30:00,Decker Breach,1.05,0.489,6.14,64.5,6.87,0.1,214.4,0.95,45.64,12.496
3/28/2020,10:45:00,Decker Breach,0.49,0.458,8.21,64.2,6.83,0.1,214.8,0.6,14.46,12.533
3/28/2020,11:00:00,Decker Breach,0.84,0.427,8.26,64,6.8,0.1,215.3,0.71,14.55,12.602
3/28/2020,11:15:00,Decker Breach,0.63,0.399,8.22,63.7,6.75,0.1,215.9,0.62,17.92,12.681
3/28/2020,11:30:00,Decker Breach,2.53,0.373,8.54,63.2,6.69,0.1,216.5,0.69,15.89,12.749
3/28/2020,11:45:00,Decker Breach,0.46,0.351,8.6,62.1,6.57,0.1,217.2,0.59,16.47,12.804
3/28/2020,12:00:00,Decker Breach,0.57,0.331,8.57,60.9,6.44,0.1,217.8,0.64,18.58,12.855
3/28/2020,12:15:00,Decker Breach,0.57,0.317,8.72,59.9,6.32,0.1,218.5,0.61,19.43,12.912
3/28/2020,12:30:00,Decker Breach,0.43,0.297,8.86,58.6,6.18,0.1,219.3,0.58,20.23,12.944
3/28/2020,12:45:00,Decker Breach,0.56,0.286,8.99,57,6.01,0.1,220.2,0.63,25.65,12.978
3/28/2020,13:00:00,Decker Breach,0.53,0.279,9.21,55.6,5.85,0.11,221.1,0.59,18.41,13.025
3/28/2020,13:15:00,Decker Breach,0.89,0.278,8.54,54.2,5.69,0.11,222.1,0.77,67.42,13.122
3/28/2020,13:30:00,Decker Breach,0.61,0.287,9.92,52.4,5.49,0.11,223.2,0.61,32.66,13.231
3/28/2020,13:45:00,Decker Breach,0.55,0.313,9.55,50.6,5.3,0.11,224.3,0.59,20.81,13.312
3/28/2020,14:00:00,Decker Breach,0.45,0.361,9.86,49.4,5.16,0.11,225.2,0.6,20.87,13.386
3/28/2020,14:15:00,Decker Breach,0.66,0.425,9.92,48.2,5.03,0.11,226,0.57,19.84,13.419
3/28/2020,14:30:00,Decker Breach,1.51,0.492,9.77,48.1,5,0.11,226.4,0.7,18.79,13.499
3/28/2020,14:45:00,Decker Breach,0.8,0.558,9.22,47.7,4.96,0.11,226.5,0.65,18.29,13.556
3/28/2020,15:00:00,Decker Breach,0.4,0.613,9.37,47.3,4.91,0.11,226.7,0.54,19.55,13.587
3/28/2020,15:15:00,Decker Breach,0.46,0.661,8.92,52.5,5.44,0.11,226.2,0.54,17.44,13.672
3/28/2020,15:30:00,Decker Breach,0.61,0.708,9.34,62.2,6.43,0.11,224.8,0.52,16.32,13.814
3/28/2020,15:45:00,Decker Breach,1.49,0.75,8.33,105,10.74,0.1,217.7,0.6,12.69,14.291
3/28/2020,16:00:00,Decker Breach,13.26,0.79,8.36,114.3,11.67,0.1,215.7,2.87,12.36,14.402
3/28/2020,16:15:00,Decker Breach,1.29,0.834,8.25,123.4,12.58,0.1,213.2,0.67,10.48,14.497
3/28/2020,16:30:00,Decker Breach,2,0.875,7.85,130.3,13.25,0.1,211,1.22,10.99,14.577
3/28/2020,16:45:00,Decker Breach,35.21,0.912,7.92,132.5,13.47,0.1,210,3.38,9.3,14.586
3/28/2020,17:00:00,Decker Breach,1.69,0.935,8.03,132.4,13.47,0.1,209.4,0.69,8.61,14.544
3/28/2020,17:15:00,Decker Breach,9.86,0.954,7.6,129.6,13.21,0.1,209.3,1.68,19.08,14.473
3/28/2020,17:30:00,Decker Breach,16.21,0.974,7.34,127.8,13.04,0.1,208.8,2.92,14.5,14.417
3/28/2020,17:45:00,Decker Breach,47.47,0.991,7.42,125.3,12.8,0.1,208.9,6.28,10.99,14.371
3/28/2020,18:00:00,Decker Breach,2.84,1.001,7.34,124.1,12.69,0.1,208.6,1.69,10.43,14.337
3/28/2020,18:15:00,Decker Breach,9.07,1.011,7.19,121.7,12.46,0.1,208.8,1.68,10.23,14.297
3/28/2020,18:30:00,Decker Breach,4.34,1.016,7.4,118.9,12.18,0.1,208.9,0.71,10.44,14.255
3/28/2020,18:45:00,Decker Breach,6.97,1.02,7.39,116.2,11.92,0.1,208.9,1.6,11.89,14.211
3/28/2020,19:00:00,Decker Breach,3.53,1.018,7.34,113.1,11.61,0.1,209.1,1,10.35,14.179
3/28/2020,19:15:00,Decker Breach,2.26,1.01,7.28,111.3,11.43,0.1,209.2,0.87,10.54,14.155
3/28/2020,19:30:00,Decker Breach,15.42,0.993,7.4,108,11.09,0.1,209.2,2.46,10.15,14.135
3/28/2020,19:45:00,Decker Breach,2.58,0.974,7.42,107.2,11.02,0.1,209.4,0.82,10.22,14.125
3/28/2020,20:00:00,Decker Breach,1.61,0.941,7.55,110.7,11.37,0.1,209.3,0.71,10.04,14.138
3/28/2020,20:15:00,Decker Breach,32.73,0.908,7.41,111,11.4,0.1,209.6,2.62,10.96,14.139
3/28/2020,20:30:00,Decker Breach,29.08,0.87,7.73,111.2,11.42,0.1,209.5,5.78,16.67,14.122
3/28/2020,20:45:00,Decker Breach,17.75,0.83,7.57,109,11.21,0.1,209.6,4.95,16.13,14.084
3/28/2020,21:00:00,Decker Breach,49.38,0.794,7.6,104.5,10.76,0.1,209.8,9.35,12,14.033
3/28/2020,21:15:00,Decker Breach,14.02,0.754,8.32,98,10.11,0.1,210.8,2.91,16.27,13.967
3/28/2020,21:30:00,Decker Breach,19.51,0.718,8.52,92.3,9.53,0.1,211.7,5.18,13.11,13.917
3/28/2020,21:45:00,Decker Breach,12.24,0.685,8.58,86.5,8.94,0.1,212.9,2.8,13.89,13.839
3/28/2020,22:00:00,Decker Breach,7.49,0.655,8.6,80.8,8.37,0.1,213.9,2.05,14.13,13.75
3/28/2020,22:15:00,Decker Breach,6.03,0.627,8.57,75.9,7.88,0.1,215,1.85,15.9,13.648
3/28/2020,22:30:00,Decker Breach,6.51,0.598,8.91,70.1,7.3,0.1,216.4,1.72,18.5,13.538
3/28/2020,22:45:00,Decker Breach,67.2,0.575,8.95,65,6.78,0.1,218,12.75,22.44,13.421
3/28/2020,23:00:00,Decker Breach,24.53,0.557,9.05,59.7,6.24,0.1,219.7,6.27,23.64,13.302
3/28/2020,23:15:00,Decker Breach,17.01,0.543,9.19,54.9,5.75,0.11,221.6,2.92,33.11,13.185
3/28/2020,23:30:00,Decker Breach,57.73,0.536,8.42,50.5,5.31,0.11,223,14.31,39.35,13.079
3/28/2020,23:45:00,Decker Breach,30.14,0.534,8.74,46.8,4.93,0.11,224.6,6.87,36.09,12.986
3/29/2020,0:00:00,Decker Breach,31.41,0.542,8.89,43.9,4.63,0.11,225.7,6.18,38.74,12.903
3/29/2020,0:15:00,Decker Breach,11.42,0.563,8.78,42,4.43,0.11,226.5,2.07,42.04,12.843
3/29/2020,0:30:00,Decker Breach,5.74,0.592,8.99,40.8,4.31,0.11,226.5,1.94,38.94,12.824
3/29/2020,0:45:00,Decker Breach,1,0.631,8.95,40.8,4.32,0.11,226.7,0.8,37.44,12.825
3/29/2020,1:00:00,Decker Breach,39.26,0.676,8.93,44.1,4.65,0.11,225.4,4.88,37.14,12.889
3/29/2020,1:15:00,Decker Breach,3.64,0.725,8.87,50.1,5.27,0.11,221.8,0.91,29.88,13.052
3/29/2020,1:30:00,Decker Breach,2.36,0.773,9.05,54.2,5.68,0.1,218.7,0.97,17.31,13.179
3/29/2020,1:45:00,Decker Breach,0.67,0.818,8.89,55.9,5.86,0.1,217.1,0.66,24.79,13.252
3/29/2020,2:00:00,Decker Breach,1.93,0.864,8.69,59.3,6.2,0.1,215.4,1.71,14.38,13.288
3/29/2020,2:15:00,Decker Breach,0.93,0.907,8.33,61.8,6.46,0.1,213.8,0.83,12.92,13.373
3/29/2020,2:30:00,Decker Breach,0.78,0.951,8.22,63.7,6.65,0.1,212.9,0.88,13.31,13.409
3/29/2020,2:45:00,Decker Breach,0.84,0.995,7.96,66.3,6.91,0.1,212,0.67,9.61,13.463
3/29/2020,3:00:00,Decker Breach,1.43,1.039,8.49,68.1,7.09,0.1,211.7,0.81,9.47,13.487
3/29/2020,3:15:00,Decker Breach,0.88,1.08,7.8,69.9,7.28,0.1,211.1,0.85,9.04,13.511
3/29/2020,3:30:00,Decker Breach,21.55,1.116,7.92,72.3,7.52,0.1,211.3,1.38,8.93,13.531
3/29/2020,3:45:00,Decker Breach,1.19,1.153,7.24,74.9,7.78,0.1,210.6,0.72,9.23,13.579
3/29/2020,4:00:00,Decker Breach,1.77,1.185,8.26,76.4,7.94,0.1,210.5,1.18,8.43,13.592
3/29/2020,4:15:00,Decker Breach,1.83,1.213,7.78,77.4,8.04,0.1,210.5,0.85,7.82,13.605
3/29/2020,4:30:00,Decker Breach,3.93,1.233,8.08,77.6,8.06,0.1,210.5,1,8.57,13.602
3/29/2020,4:45:00,Decker Breach,12.35,1.255,7.33,78.6,8.16,0.1,210.4,2.87,8.07,13.602
3/29/2020,5:00:00,Decker Breach,2.64,1.271,7.53,78.5,8.16,0.1,210.4,0.78,8,13.593
3/29/2020,5:15:00,Decker Breach,5,1.279,6.67,78,8.11,0.1,210.3,1.25,7.49,13.586
3/29/2020,5:30:00,Decker Breach,6.16,1.288,6.62,77.4,8.05,0.1,210.2,1.34,7.9,13.575
3/29/2020,5:45:00,Decker Breach,2.65,1.291,6.8,77.5,8.06,0.1,210,1.02,7.54,13.569
3/29/2020,6:00:00,Decker Breach,2.97,1.286,6.79,74.7,7.78,0.1,210,1.04,7.52,13.548
3/29/2020,6:15:00,Decker Breach,2.5,1.275,6.88,73.7,7.67,0.1,210.1,0.94,7.77,13.532
3/29/2020,6:30:00,Decker Breach,2.59,1.258,6.84,74.4,7.74,0.1,210.1,1,8.11,13.525
3/29/2020,6:45:00,Decker Breach,1.73,1.229,6.98,72.3,7.53,0.1,210.1,0.91,7.25,13.509
3/29/2020,7:00:00,Decker Breach,2.03,1.191,7.83,63.1,6.59,0.1,211,1.18,7.55,13.406
3/29/2020,7:15:00,Decker Breach,1.95,1.146,7.27,70.6,7.36,0.1,210.1,1.47,7.84,13.443
3/29/2020,7:30:00,Decker Breach,0.95,1.092,7.21,71.2,7.43,0.1,210.2,0.72,8.81,13.409
3/29/2020,7:45:00,Decker Breach,6.58,1.043,7.37,70.7,7.39,0.1,210.4,0.83,9.31,13.309
3/29/2020,8:00:00,Decker Breach,0.89,0.99,7.32,71.6,7.51,0.1,210.6,0.69,14.42,13.223
3/29/2020,8:15:00,Decker Breach,0.56,0.941,7.56,72.3,7.58,0.1,211,0.57,13.18,13.187
3/29/2020,8:30:00,Decker Breach,0.67,0.891,7.5,72.1,7.58,0.1,211.6,0.61,18.84,13.088
3/29/2020,8:45:00,Decker Breach,0.56,0.843,7.76,72.1,7.57,0.1,211.9,0.6,16.23,13.103
3/29/2020,9:00:00,Decker Breach,0.54,0.798,7.56,72.6,7.62,0.1,212.1,1.2,20.05,13.183
3/29/2020,9:15:00,Decker Breach,0.86,0.751,7.3,71.9,7.52,0.1,212.5,0.68,26.26,13.275
3/29/2020,9:30:00,Decker Breach,0.78,0.706,6.28,72.3,7.56,0.1,213,0.74,23.3,13.332
3/29/2020,9:45:00,Decker Breach,8.27,0.662,7.66,72.1,7.53,0.1,213.4,1.98,23.53,13.425
3/29/2020,10:00:00,Decker Breach,3.96,0.625,7.62,71.4,7.43,0.1,214,1,24.21,13.501
3/29/2020,10:15:00,Decker Breach,0.47,0.585,7.55,70.9,7.37,0.1,214.5,0.56,25.77,13.602
3/29/2020,10:30:00,Decker Breach,0.92,0.546,7.56,70.2,7.28,0.1,215,0.7,240.41,13.68
3/29/2020,10:45:00,Decker Breach,112.52,0.511,6.31,69.5,7.2,0.1,215.5,5.71,25.74,13.721
3/29/2020,11:00:00,Decker Breach,5.62,0.482,7.65,68.5,7.1,0.1,215.7,0.74,142.74,13.732
3/29/2020,11:15:00,Decker Breach,0.64,0.45,7.86,67.8,7.02,0.1,216,0.68,20.82,13.755
3/29/2020,11:30:00,Decker Breach,156.26,0.424,7.89,67.2,6.96,0.1,216.4,82.97,25.49,13.773
3/29/2020,11:45:00,Decker Breach,61.01,0.392,5.45,66.7,6.9,0.1,216.9,29.85,17.73,13.786
3/29/2020,12:00:00,Decker Breach,0.36,0.369,8.41,65.9,6.82,0.1,217.3,0.49,35.16,13.8
3/29/2020,12:15:00,Decker Breach,4.58,0.344,6.61,65,6.72,0.1,217.8,1.11,24.5,13.813
3/29/2020,12:30:00,Decker Breach,0.86,0.321,7.74,64.1,6.62,0.1,218.3,0.59,31.39,13.842
3/29/2020,12:45:00,Decker Breach,0.32,0.303,8.49,63.4,6.54,0.1,218.8,0.54,21.24,13.917
3/29/2020,13:00:00,Decker Breach,0.44,0.288,8.59,62.1,6.4,0.1,219.6,0.5,21.02,13.936
3/29/2020,13:15:00,Decker Breach,0.38,0.277,8.51,59.9,6.18,0.11,220.4,0.51,24.55,13.898
3/29/2020,13:30:00,Decker Breach,0.72,0.266,8.79,58.4,6.03,0.11,221.2,0.58,19.1,13.895
3/29/2020,13:45:00,Decker Breach,0.39,0.256,9,56.9,5.87,0.11,222.2,0.51,29.99,13.938
3/29/2020,14:00:00,Decker Breach,0.31,0.253,9.12,54.9,5.67,0.11,222,0.5,19.22,13.924
3/29/2020,14:15:00,Decker Breach,0.28,0.256,9.25,52.7,5.44,0.11,223.2,0.51,19.18,13.883
3/29/2020,14:30:00,Decker Breach,0.29,0.274,9.34,51.1,5.27,0.11,225.2,0.49,28.23,13.891
3/29/2020,14:45:00,Decker Breach,0.28,0.315,9.32,49.9,5.15,0.11,227,0.48,16.01,13.949
3/29/2020,15:00:00,Decker Breach,0.32,0.37,9.62,48.7,5.01,0.11,227.4,0.49,16.9,14.049
3/29/2020,15:15:00,Decker Breach,0.94,0.433,9.56,47.5,4.88,0.11,228,0.82,14.81,14.123
3/29/2020,15:30:00,Decker Breach,0.94,0.493,9.21,45.5,4.67,0.11,228.3,0.77,17.54,14.113
3/29/2020,15:45:00,Decker Breach,0.66,0.549,8.84,43.7,4.49,0.11,228.9,0.52,15.66,14.153
3/29/2020,16:00:00,Decker Breach,0.45,0.597,8.71,41.3,4.24,0.11,229.2,0.51,47.83,14.163
3/29/2020,16:15:00,Decker Breach,0.31,0.643,8.38,41.8,4.29,0.11,229.4,0.49,22.85,14.165
3/29/2020,16:30:00,Decker Breach,0.43,0.684,8.15,39,4.01,0.11,229.7,0.5,15.84,14.182
3/29/2020,16:45:00,Decker Breach,0.25,0.722,8.48,42.5,4.35,0.11,229.2,0.5,15.28,14.266
3/29/2020,17:00:00,Decker Breach,8.22,0.759,8.63,103.1,10.4,0.1,219.4,1,11.75,14.94
3/29/2020,17:15:00,Decker Breach,2.05,0.8,8.45,114,11.48,0.1,217.1,0.74,10.29,15.032
3/29/2020,17:30:00,Decker Breach,11.03,0.833,8.38,121.2,12.18,0.1,214.7,1.11,9.25,15.116
3/29/2020,17:45:00,Decker Breach,8.67,0.864,8.18,123.1,12.38,0.1,213.6,1.95,10.38,15.093
3/29/2020,18:00:00,Decker Breach,4.17,0.891,8.13,123,12.38,0.1,212.8,1.29,9.14,15.052
3/29/2020,18:15:00,Decker Breach,24.7,0.914,7.82,122.6,12.36,0.1,212,5.69,9.21,14.994
3/29/2020,18:30:00,Decker Breach,34.97,0.931,7.68,120.2,12.14,0.1,211.7,6.9,12.74,14.88
