datetimestamp,Baro_psi,TempC,Chla_RFU,Chla_ugL,ChlaC_ugL,DO_mgL,SPC,Saln_psu,Turb_NTU
7/19/2020 18:59,763.6073,21.90439,,9.873882,9.873882,9.909094,17632.88,10.53468,11.13501
7/19/2020 19:59,763.6073,21.68947,,9.251334,9.251334,9.563684,17623.98,10.5273,5.765284
7/19/2020 20:59,763.6073,21.30348,,10.90945,10.90945,8.973802,17578.65,10.49487,7.20178
7/19/2020 21:59,763.6073,21.06572,,9.544124,9.544124,8.663647,17582.69,10.49553,7.434414
7/19/2020 22:59,763.6073,20.84048,,12.17214,12.17214,8.435725,17591.24,10.49914,9.026476
7/19/2020 23:59,763.6073,20.62535,,10.29316,10.29316,8.035925,17626.44,10.52004,6.001336
7/20/2020 0:59,763.6073,20.62459,,12.42796,12.42796,8.216718,17848.31,10.66389,7.409222
7/20/2020 1:59,763.6073,20.41852,,11.9774,11.9774,7.594078,18160.57,10.86469,12.23649
7/20/2020 2:59,763.6073,20.06373,,8.630005,8.630005,7.192535,18410.16,11.02337,19.5052
7/20/2020 3:59,763.6073,19.87215,,9.228991,9.228991,7.232782,18361.51,10.9897,16.73967
7/20/2020 4:59,763.6073,19.73952,,9.51591,9.51591,7.421812,18096.92,10.81641,9.84721
7/20/2020 5:59,763.6073,19.61236,,9.452709,9.452709,7.325888,17994.28,10.74845,9.270011
7/20/2020 6:59,763.6073,19.49783,,10.08124,10.08124,7.335447,17802.65,10.623,11.08822
7/20/2020 7:59,763.6073,19.42556,,9.27131,9.27131,7.382608,17989.78,10.74348,9.895542
7/20/2020 8:59,763.6073,19.34859,,8.951141,8.951141,7.426214,18030.32,10.7689,10.95516
7/20/2020 9:59,763.6073,19.31539,,8.963798,8.963798,7.451893,18033.81,10.77079,8.491035
7/20/2020 10:59,763.6073,19.41715,,8.530386,8.530386,7.591577,18028.33,10.76838,11.86862
7/20/2020 11:59,763.6073,19.645,,8.859522,8.859522,7.832673,18019.94,10.76544,10.83136
7/20/2020 12:59,763.6073,19.94713,,8.98386,8.98386,8.117785,18011,10.76283,7.487391
7/20/2020 13:59,763.6073,20.29028,,9.147944,9.147944,8.541487,18005.49,10.76271,7.512624
7/20/2020 14:59,763.6073,20.67454,,9.404345,9.404345,9.272216,18020.13,10.77589,11.20745
7/20/2020 15:59,763.6073,20.84068,,10.52766,10.52766,9.06358,17982.19,10.75276,6.679327
7/20/2020 16:59,763.6073,20.98558,,9.416935,9.416935,9.131154,17979.35,10.7522,6.341291
7/20/2020 17:59,763.6073,21.05712,,9.948323,9.948323,9.116158,17965.13,10.7436,7.881804
7/20/2020 18:59,763.6073,20.98097,,11.05641,11.05641,8.995952,17960.26,10.73977,9.23912
7/20/2020 19:59,763.6073,20.86546,,10.77838,10.77838,9.105591,17967.19,10.74325,5.690367
7/20/2020 20:59,763.6073,20.65324,,9.990285,9.990285,8.903964,17955.05,10.73343,6.222233
7/20/2020 21:59,763.6073,20.44176,,10.69055,10.69055,8.576388,17967.87,10.73976,6.684554
7/20/2020 22:59,763.6073,20.25127,,10.48642,10.48642,8.410882,17970.5,10.73961,7.098482
7/20/2020 23:59,763.6073,20.05533,,9.535373,9.535373,8.252879,17972.7,10.73908,6.212721
7/21/2020 0:59,763.6073,19.86251,,15.72206,15.72206,7.978037,18032.37,10.77582,7.353023
7/21/2020 1:59,763.6073,19.85729,,11.65104,11.65104,8.230667,18278.1,10.93533,11.07499
7/21/2020 2:59,763.6073,19.58658,,9.995646,9.995646,7.515347,18721.07,11.22049,19.72334
7/21/2020 3:59,763.6073,19.29805,,9.61404,9.61404,7.045596,18622.54,11.15298,17.02349
7/21/2020 4:59,763.6073,19.23718,,9.277062,9.277062,7.306578,18618.57,11.14967,13.04608
7/21/2020 5:59,763.6073,19.19329,,9.78197,9.78197,7.410517,18442.98,11.03498,11.86248
7/21/2020 6:59,763.6073,19.06711,,8.456864,8.456864,7.331593,18441.47,11.03249,10.3982
7/21/2020 7:59,763.6073,18.97349,,8.314528,8.314528,7.365971,18432.01,11.0252,10.57408
7/21/2020 8:59,763.6073,18.95947,,7.383291,7.383291,7.471012,18445.18,11.03358,10.91312
7/21/2020 9:59,763.6073,19.07152,,7.268979,7.268979,7.664474,18346.52,10.97087,13.07191
7/21/2020 10:59,763.6073,19.27427,,8.762328,8.762328,7.837563,18470.08,11.05355,9.650303
7/21/2020 11:59,763.6073,19.52234,,8.250505,8.250505,7.993467,18280.81,10.93342,8.025289
7/21/2020 12:59,763.6073,19.73878,,8.146299,8.146299,8.388559,18463.22,11.05439,7.609455
7/21/2020 13:59,763.6073,19.89945,,8.548518,8.548518,8.7343,18448.9,11.04683,6.988894
7/21/2020 14:59,763.6073,20.14799,,9.383356,9.383356,9.065253,18423.6,11.033,9.040513
7/21/2020 15:59,763.6073,20.42849,,8.914128,8.914128,8.899514,18404.42,11.02336,9.130815
7/21/2020 16:59,763.6073,20.61164,,9.957978,9.957978,8.875183,18397.37,11.02056,6.982265
7/21/2020 17:59,763.6073,20.89807,,9.585217,9.585217,9.594238,18408.87,11.03075,7.534559
7/21/2020 18:59,763.6073,20.87541,,9.729748,9.729748,9.418618,18419.72,11.03761,7.333032
7/21/2020 19:59,763.6073,20.87928,,9.514948,9.514948,9.6716,18456.7,11.06173,17.80344
7/21/2020 20:59,763.6073,20.5054,,10.73468,10.73468,9.150987,18404.43,11.02413,6.554575
7/21/2020 21:59,763.6073,20.22885,,11.1277,11.1277,8.638441,18392.28,11.01345,10.81623
7/21/2020 22:59,763.6073,20.02157,,10.5937,10.5937,8.472692,18391.88,11.01104,5.888288
7/21/2020 23:59,763.6073,19.88154,,9.1814,9.1814,8.318816,18388.74,11.00751,8.383973
7/22/2020 0:59,763.6073,19.72629,,8.963072,8.963072,8.169022,18401.99,11.01443,6.469053
7/22/2020 1:59,763.6073,19.57463,,10.37472,10.37472,7.858554,18519.94,11.08945,7.673176
7/22/2020 2:59,763.6073,19.59913,,10.41083,10.41083,8.041607,18798.38,11.27099,10.25075
7/22/2020 3:59,763.6073,19.35178,,8.788142,8.788142,7.164355,18919.23,11.34682,11.2263
7/22/2020 4:59,763.6073,19.22425,,8.127874,8.127874,6.92709,19044.08,11.42665,14.69065
7/22/2020 5:59,763.6073,19.16086,,9.329298,9.329298,7.371857,18852.23,11.30084,9.671548
7/22/2020 6:59,763.6073,19.08925,,8.89233,8.89233,7.286028,18780.82,11.25346,9.515853
7/22/2020 7:59,763.6073,19.01004,,8.699874,8.699874,7.243954,18725.06,11.21618,8.90364
7/22/2020 8:59,763.6073,18.99833,,7.754847,7.754847,7.298036,18739.94,11.22572,7.529513
7/22/2020 9:59,763.6073,19.09834,,7.540352,7.540352,7.392931,18773.42,11.24875,9.034749
7/22/2020 10:59,763.6073,19.32341,,8.01383,8.01383,7.61567,18808.36,11.27424,9.355289
7/22/2020 11:59,763.6073,19.62773,,6.719952,6.719952,7.761465,18611.01,11.14931,7.464283
7/22/2020 12:59,763.6073,19.9993,,7.309817,7.309817,8.304529,18847.08,11.30723,6.862915
7/22/2020 13:59,763.6073,20.2842,,8.436563,8.436563,8.534705,18813.86,11.28862,8.522239
7/22/2020 14:59,763.6073,,,,,,,,
7/22/2020 15:59,763.6073,,,,,,,,
7/22/2020 16:59,763.6073,,,,,,,,
7/22/2020 17:59,763.6073,21.15521,,8.99826,8.99826,9.175412,16971.03,10.10053,5.591106
7/22/2020 18:59,763.6073,21.26742,,10.82526,10.82526,9.65038,17031.54,10.1405,5.000252
7/22/2020 19:59,763.6073,21.22199,,11.18379,11.18379,9.767823,17069.8,10.16487,4.631582
7/22/2020 20:59,763.6073,20.93914,,10.79911,10.79911,9.28954,17062.88,10.15812,4.325829
7/22/2020 21:59,763.6073,20.65778,,10.86501,10.86501,8.924109,17067.7,10.15888,5.75949
7/22/2020 22:59,763.6073,20.39834,,11.5162,11.5162,8.570198,17060.73,10.1521,5.67804
7/22/2020 23:59,763.6073,20.172,,9.989933,9.989933,8.371404,17063.17,10.15162,5.298517
7/23/2020 0:59,763.6073,20.00639,,10.50146,10.50146,8.199638,17063.05,10.14999,6.282571
7/23/2020 1:59,763.6073,19.88268,,10.39567,10.39567,8.045809,17070.06,10.15334,4.90976
7/23/2020 2:59,763.6073,19.73258,,9.656113,9.656113,7.779816,17095.44,10.16824,6.316519
7/23/2020 3:59,763.6073,19.62416,,9.752447,9.752447,7.820404,17272.61,10.28152,6.272699
7/23/2020 4:59,763.6073,19.64029,,9.830648,9.830648,7.677299,17531.39,10.44894,8.917805
7/23/2020 5:59,763.6073,19.37634,,9.329947,9.329947,6.981005,17525.44,10.44229,13.01369
7/23/2020 6:59,763.6073,19.24208,,9.21704,9.21704,7.281947,17422.29,10.37417,7.796396
7/23/2020 7:59,763.6073,19.15296,,26.03414,,7.225226,17345.28,10.32346,8.323676
7/23/2020 8:59,763.6073,19.1273,,8.673591,8.673591,7.298253,17330.37,10.31355,8.257123
7/23/2020 9:59,763.6073,19.19569,,7.742764,7.742764,7.454492,17319.17,10.30707,7.900259
7/23/2020 10:59,763.6073,19.32811,,9.176536,9.176536,7.596801,17268.44,10.27574,5.440463
7/23/2020 11:59,763.6073,19.56184,,7.711945,7.711945,7.671654,17247.14,10.26444,5.688011
7/23/2020 12:59,763.6073,19.95705,,9.304435,9.304435,7.976872,17297.46,10.30089,6.174953
7/23/2020 13:59,763.6073,20.31601,,9.242675,9.242675,8.243236,17305.29,10.30935,7.498015
7/23/2020 14:59,763.6073,20.82479,,8.822916,8.822916,8.766766,17329.61,10.32961,4.521389
7/23/2020 15:59,763.6073,21.08912,,9.904765,9.904765,8.828436,17329.35,10.33165,4.290442
7/23/2020 16:59,763.6073,21.42211,,10.43999,10.43999,9.141928,17326.98,10.33277,4.702999
7/23/2020 17:59,763.6073,21.52492,,10.00712,10.00712,9.071692,17318.07,10.3278,3.887104
7/23/2020 18:59,763.6073,21.6887,,10.77452,10.77452,9.554396,17338.03,10.34195,4.11877
7/23/2020 19:59,763.6073,21.59077,,10.4495,10.4495,9.218228,17339.88,10.34242,3.383606
7/23/2020 20:59,763.6073,21.47683,,11.08288,11.08288,9.121815,17337.86,10.34024,3.53159
7/23/2020 21:59,763.6073,21.31163,,9.780062,9.780062,9.135759,17166.58,10.22813,5.282217
7/23/2020 22:59,763.6073,20.90194,,10.83566,10.83566,8.961773,17374.34,10.3592,5.014303
7/23/2020 23:59,763.6073,20.69048,,9.908511,9.908511,8.710514,17383.46,10.36328,4.962769
7/24/2020 0:59,763.6073,20.47498,,10.10881,10.10881,8.418413,17399.8,10.37193,4.382957
7/24/2020 1:59,763.6073,20.24581,,9.817122,9.817122,8.136384,17404.71,10.37299,5.144856
7/24/2020 2:59,763.6073,20.06953,,10.25238,10.25238,8.00226,17405.51,10.37183,4.622297
7/24/2020 3:59,763.6073,19.92093,,10.1082,10.1082,7.824054,17413.79,10.37573,4.93774
7/24/2020 4:59,763.6073,19.78304,,9.15475,9.15475,7.660277,17473.76,10.41312,4.140578
7/24/2020 5:59,763.6073,19.80508,,10.66732,10.66732,7.801968,17742.64,10.58738,7.805916
7/24/2020 6:59,763.6073,19.70051,,10.58786,10.58786,7.572324,17782.25,10.61195,6.86599
7/24/2020 7:59,763.6073,19.52387,,10.20118,10.20118,7.280549,17292.22,10.29315,5.940016
7/24/2020 8:59,763.6073,19.52371,,8.822651,8.822651,7.483778,17631.28,10.51233,6.008448
7/24/2020 9:59,763.6073,19.62757,,8.302526,8.302526,7.56683,17644.69,10.52211,5.373064
7/24/2020 10:59,763.6073,19.8718,,8.630195,8.630195,7.759681,17646.95,10.52609,5.859803
7/24/2020 11:59,763.6073,20.21918,,9.278125,9.278125,7.941243,17661.85,10.53918,5.763031
7/24/2020 12:59,763.6073,20.56436,,7.918517,7.918517,8.436009,17656.5,10.53896,4.987442
7/24/2020 13:59,763.6073,20.81619,,7.793822,7.793822,8.439258,17627.95,10.52271,5.025918
7/24/2020 14:59,763.6073,21.22286,,9.081361,9.081361,8.722393,17613.63,10.51689,6.568738
7/24/2020 15:59,763.6073,21.58823,,9.10216,9.10216,8.699368,17392.68,10.3766,4.024576
7/24/2020 16:59,763.6073,21.80977,,8.464519,8.464519,8.900606,17617.31,10.52388,3.827668
7/24/2020 17:59,763.6073,21.97915,,9.030548,9.030548,9.54831,17628.27,10.53224,4.675221
7/24/2020 18:59,763.6073,22.02953,,9.114757,9.114757,9.620715,17641.5,10.54119,3.031737
7/24/2020 19:59,763.6073,22.06537,,9.236502,9.236502,9.755028,17634.66,10.53701,3.626387
7/24/2020 20:59,763.6073,21.84766,,9.591959,9.591959,9.730301,17560.3,10.48718,3.519525
7/24/2020 21:59,763.6073,21.41098,,9.01058,9.01058,9.285662,17670.99,10.55562,3.138708
7/24/2020 22:59,763.6073,21.04432,,9.567576,9.567576,8.808175,17661.68,10.54655,4.289312
7/24/2020 23:59,763.6073,20.76375,,9.074154,9.074154,8.583948,16929.63,10.07063,5.36545
7/25/2020 0:59,763.6073,20.57974,,9.116856,9.116856,8.346777,17657.05,10.53946,4.326939
7/25/2020 1:59,763.6073,20.4337,,11.04184,11.04184,8.14466,17659.73,10.53984,4.77097
7/25/2020 2:59,763.6073,20.26141,,10.42213,10.42213,8.003396,17661.4,10.53929,5.466978
7/25/2020 3:59,763.6073,20.08245,,9.38388,9.38388,7.852207,17480.35,10.42036,5.883831
7/25/2020 4:59,763.6073,19.8751,,9.226892,9.226892,7.682659,17665.69,10.53826,3.465655
7/25/2020 5:59,763.6073,19.70282,,8.897575,8.897575,7.538167,17292,10.29484,4.831363
7/25/2020 6:59,763.6073,19.49652,,9.472483,9.472483,7.190692,17713.18,10.56505,4.506274
7/25/2020 7:59,763.6073,19.44143,,8.805106,8.805106,7.218184,17408.97,10.3677,4.389808
7/25/2020 8:59,763.6073,19.43177,,7.58765,7.58765,7.28781,17714.27,10.56506,4.509912
7/25/2020 9:59,763.6073,19.55991,,8.028383,8.028383,7.452016,17368.08,10.34252,4.909488
7/25/2020 10:59,763.6073,19.81207,,6.905178,6.905178,7.626297,17710.5,10.56664,5.507179
7/25/2020 11:59,763.6073,20.10157,,7.885366,7.885366,7.770509,17702.96,10.56467,5.283267
7/25/2020 12:59,763.6073,20.5048,,7.014623,7.014623,7.999912,17709.37,10.57268,5.020381
7/25/2020 13:59,763.6073,21.1483,,6.824396,6.824396,8.47748,17723.64,10.58762,3.315688
7/25/2020 14:59,763.6073,21.61314,,8.386626,8.386626,8.623285,17739.62,10.60175,3.223834
7/25/2020 15:59,763.6073,21.99005,,6.358301,6.358301,8.697644,17737.79,10.60341,6.132381
7/25/2020 16:59,763.6073,22.31922,,6.097267,6.097267,8.867236,17742.38,10.60874,2.5098
7/25/2020 17:59,763.6073,22.41018,,6.08714,6.08714,8.968075,17752.19,10.61573,2.365462
7/25/2020 18:59,763.6073,22.50514,,8.50147,8.50147,9.059093,17747.4,10.61326,2.990644
7/25/2020 19:59,763.6073,22.38775,,7.092279,7.092279,9.477241,17779.01,10.633,2.602379
7/25/2020 20:59,763.6073,22.35322,,7.269688,7.269688,10.42095,17912.67,10.71964,2.463418
7/25/2020 21:59,763.6073,21.60783,,7.102301,7.102301,9.26457,17823.11,10.65591,3.463796
7/25/2020 22:59,763.6073,21.47871,,8.437838,8.437838,9.150332,17819.34,10.65244,2.700839
7/25/2020 23:59,763.6073,20.98802,,8.737675,8.737675,8.696144,17799.39,10.6354,3.778962
7/26/2020 0:59,763.6073,20.7821,,10.80152,10.80152,8.435439,17801.55,10.63498,4.259578
7/26/2020 1:59,763.6073,20.56013,,9.705908,9.705908,8.103101,17818.83,10.64417,4.097547
7/26/2020 2:59,763.6073,20.39534,,9.80656,9.80656,7.908905,17826.44,10.64755,5.363629
7/26/2020 3:59,763.6073,20.23366,,8.177675,8.177675,7.746522,17535.7,10.45763,6.268786
7/26/2020 4:59,763.6073,20.05088,,8.306531,8.306531,7.585245,17841.35,10.65385,6.703454
7/26/2020 5:59,763.6073,19.84796,,10.46145,10.46145,7.471192,17843.12,10.65293,4.326977
7/26/2020 6:59,763.6073,19.65537,,8.868359,8.868359,7.361121,17832.24,10.64386,3.969931
7/26/2020 7:59,763.6073,19.54185,,8.205294,8.205294,7.354493,17688.31,10.54943,3.496965
7/26/2020 8:59,763.6073,19.50682,,8.257584,8.257584,7.40127,17842.38,10.64884,4.935769
7/26/2020 9:59,763.6073,19.60414,,7.077351,7.077351,7.560822,17726.74,10.57498,3.93478
7/26/2020 10:59,763.6073,19.75098,,8.211079,8.211079,7.782434,17845.42,10.65341,4.834459
7/26/2020 11:59,763.6073,19.99884,,8.453113,8.453113,8.039567,17343.17,10.33083,4.208036
7/26/2020 12:59,763.6073,20.34182,,8.333284,8.333284,8.251596,17838.69,10.65498,4.399036
7/26/2020 13:59,763.6073,20.7246,,7.642709,7.642709,8.565818,15120.57,8.909452,3.762956
7/26/2020 14:59,763.6073,21.12605,,7.67155,7.67155,8.762931,17859.16,10.67537,3.040129
7/26/2020 15:59,763.6073,21.5456,,8.041955,8.041955,9.216626,17882.51,10.694,3.296904
7/26/2020 16:59,763.6073,21.81218,,6.986154,6.986154,9.394093,17884.61,10.69745,3.460114
7/26/2020 17:59,763.6073,21.90934,,7.504954,7.504954,9.310183,17866.71,10.68655,3.057674
7/26/2020 18:59,763.6073,22.04012,,7.111911,7.111911,9.606633,17882.93,10.69806,2.835043
7/26/2020 19:59,763.6073,21.9123,,9.046285,9.046285,9.478452,17889.55,10.70142,2.679641
7/26/2020 20:59,763.6073,21.85279,,8.991647,8.991647,9.938501,17995.51,10.76985,2.494397
7/26/2020 21:59,763.6073,21.3676,,8.507876,8.507876,9.136373,18087.39,10.8257,4.691075
7/26/2020 22:59,763.6073,21.09922,,9.681132,9.681132,8.743205,18067.66,10.81058,5.067617
7/26/2020 23:59,763.6073,20.91969,,26.70526,,8.633941,18038.63,10.79013,5.932592
7/27/2020 0:59,763.6073,20.74579,,9.511258,9.511258,8.488169,18015.26,10.77338,4.979496
7/27/2020 1:59,763.6073,20.55553,,8.951522,8.951522,8.234604,18014.17,10.7709,4.143794
7/27/2020 2:59,763.6073,20.34387,,9.02738,9.02738,7.973485,18017.82,10.77124,4.944508
7/27/2020 3:59,763.6073,20.12862,,8.470213,8.470213,7.815089,18018.8,10.76974,4.116541
7/27/2020 4:59,763.6073,19.91717,,9.08613,9.08613,7.653399,18018.77,10.76756,4.546528
7/27/2020 5:59,763.6073,19.70887,,14.38718,14.38718,7.530643,18020.13,10.76625,4.289991
7/27/2020 6:59,763.6073,19.49424,,8.553082,8.553082,7.411512,18002.29,10.75235,5.114836
7/27/2020 7:59,763.6073,19.35575,,8.170626,8.170626,7.455156,15654.8,9.239449,4.354458
7/27/2020 8:59,763.6073,19.31841,,8.318693,8.318693,7.471017,17799.28,10.61885,5.81576
7/27/2020 9:59,763.6073,19.36858,,7.41965,7.41965,7.672857,17722.14,10.56946,5.035857
7/27/2020 10:59,763.6073,19.5481,,7.357353,7.357353,7.897148,18013.63,10.7603,7.280416
7/27/2020 11:59,763.6073,19.7534,,8.449511,8.449511,8.161694,15879.97,9.38711,7.749712
7/27/2020 12:59,763.6073,20.05312,,8.385276,8.385276,8.369846,18015.23,10.76666,4.110725
7/27/2020 13:59,763.6073,20.49344,,6.442224,6.442224,8.841261,17678.38,10.55249,4.171736
7/27/2020 14:59,763.6073,20.80837,,8.592371,8.592371,8.805001,18028.99,10.78287,11.60128
7/27/2020 15:59,763.6073,21.14187,,8.11291,8.11291,9.061344,17971.39,10.74839,3.463604
7/27/2020 16:59,763.6073,21.4077,,7.270984,7.270984,9.111625,18039.65,10.79499,4.456827
7/27/2020 17:59,763.6073,21.59573,,8.004506,8.004506,9.353793,18048.86,10.80252,3.196489
7/27/2020 18:59,763.6073,21.61358,,7.130847,7.130847,9.442935,18048.34,10.80232,2.787407
7/27/2020 19:59,763.6073,21.57803,,7.790267,7.790267,9.480969,18054.12,10.8058,3.201054
7/27/2020 20:59,763.6073,21.49621,,8.668293,8.668293,9.923213,18114.89,10.84466,3.16534
7/27/2020 21:59,763.6073,21.31194,,8.912027,8.912027,9.098459,17849.73,10.67082,5.181262
7/27/2020 22:59,763.6073,21.1642,,9.265299,9.265299,8.823387,18056.28,10.80375,5.953075
7/27/2020 23:59,763.6073,20.97788,,9.40731,9.40731,8.579522,18012.29,10.77354,4.626408
7/28/2020 0:59,763.6073,20.67955,,9.553148,9.553148,8.429593,18033.38,10.78453,5.523646
7/28/2020 1:59,763.6073,20.48207,,9.151493,9.151493,8.361137,18044.88,10.79014,4.862216
7/28/2020 2:59,763.6073,20.24649,,9.82439,9.82439,8.184969,18048.7,10.79033,4.652922
7/28/2020 3:59,763.6073,20.03716,,9.47569,9.47569,8.092665,18051.07,10.78976,4.467096
7/28/2020 4:59,763.6073,19.79496,,10.02688,10.02688,7.751517,18046,10.78395,4.206535
7/28/2020 5:59,763.6073,19.60185,,9.090359,9.090359,7.645104,18018.57,10.76408,5.561598
7/28/2020 6:59,763.6073,19.40045,,8.873858,8.873858,7.518339,18028.12,10.76805,4.475206
7/28/2020 7:59,763.6073,19.23827,,9.058567,9.058567,7.460666,18017.51,10.75934,4.637424
7/28/2020 8:59,763.6073,19.2086,,8.56587,8.56587,7.606093,18021.64,10.76168,5.506376
7/28/2020 9:59,763.6073,19.30542,,11.28345,11.28345,7.844718,18035.86,10.77201,4.477946
7/28/2020 10:59,763.6073,19.4927,,9.025734,9.025734,8.068548,18031.92,10.77155,5.952795
7/28/2020 11:59,763.6073,19.72596,,8.892142,8.892142,8.094217,18046.91,10.78381,4.95675
7/28/2020 12:59,763.6073,19.99248,,8.381587,8.381587,8.177828,18057.29,10.79334,5.071866
7/28/2020 13:59,763.6073,20.29959,,8.246088,8.246088,8.46143,18061.16,10.79895,4.520218
7/28/2020 14:59,763.6073,20.65127,,8.057169,8.057169,8.528723,18063.61,10.80391,6.194977
7/28/2020 15:59,763.6073,20.98957,,7.914479,7.914479,8.794708,18075.53,10.81474,4.505142
7/28/2020 16:59,763.6073,21.38864,,8.101562,8.101562,9.164651,18072.49,10.81619,4.894398
7/28/2020 17:59,763.6073,21.65352,,7.428872,7.428872,9.53217,17971.73,10.75284,3.855985
7/28/2020 18:59,763.6073,21.59015,,7.698407,7.698407,9.262656,18068.72,10.81539,4.358135
7/28/2020 19:59,763.6073,21.49899,,8.173067,8.173067,9.368082,15946.54,9.44341,2.922245
7/28/2020 20:59,763.6073,21.27162,,8.830863,8.830863,9.083033,18072.19,10.81501,3.399094
7/28/2020 21:59,763.6073,21.31067,,8.593624,8.593624,9.439857,17838.62,10.66359,2.96799
7/28/2020 22:59,763.6073,21.18111,,9.919852,9.919852,8.972172,17610.42,10.51447,4.229139
7/28/2020 23:59,763.6073,21.08915,,10.61462,10.61462,8.545414,17426.82,10.39475,4.40801
7/29/2020 0:59,763.6073,20.92722,,10.85386,10.85386,8.520723,17585.75,10.49634,5.354507
7/29/2020 1:59,763.6073,20.67856,,10.21119,10.21119,8.21729,17636.86,10.52727,5.559135
7/29/2020 2:59,763.6073,20.43776,,10.73336,10.73336,8.183539,17692.79,10.56131,4.814508
7/29/2020 3:59,763.6073,20.24123,,12.71863,12.71863,8.167749,17768.22,10.60832,5.304246
7/29/2020 4:59,763.6073,19.96963,,10.24131,10.24131,7.938018,17829.69,10.64547,3.680711
7/29/2020 5:59,763.6073,19.73913,,9.649822,9.649822,7.674629,17811.36,10.63122,4.617756
7/29/2020 6:59,763.6073,19.54096,,9.864101,9.864101,7.549971,16926.57,10.05745,5.114079
7/29/2020 7:59,763.6073,19.34827,,8.451674,8.451674,7.251314,17724.88,10.57101,4.908062
7/29/2020 8:59,763.6073,19.3238,,9.763337,9.763337,7.415849,17828.16,10.63761,4.394026
7/29/2020 9:59,763.6073,19.32482,,8.404956,8.404956,7.535691,17823.12,10.63436,3.414809
7/29/2020 10:59,763.6073,19.52427,,9.688941,9.688941,7.934761,17822.02,10.63584,3.72044
7/29/2020 11:59,763.6073,19.79111,,9.063644,9.063644,8.281352,17846.68,10.65465,5.122225
7/29/2020 12:59,763.6073,20.07865,,8.974301,8.974301,8.184773,17864.6,10.6692,5.187616
7/29/2020 13:59,763.6073,20.45937,,7.604088,7.604088,8.468466,17870.52,10.67675,4.184949
7/29/2020 14:59,763.6073,20.86942,,7.982152,7.982152,8.668696,17884.02,10.68928,7.754837
7/29/2020 15:59,763.6073,21.2039,,8.339837,8.339837,8.834169,17892.9,10.69794,4.221785
7/29/2020 16:59,763.6073,21.58042,,7.281891,7.281891,9.161736,17887.48,10.6975,3.110118
7/29/2020 17:59,763.6073,21.78251,,8.038171,8.038171,9.41743,17902.4,10.70878,2.373925
7/29/2020 18:59,763.6073,21.74206,,8.038404,8.038404,9.114985,17897.85,10.70551,2.462465
7/29/2020 19:59,763.6073,21.72267,,7.753801,7.753801,9.462244,17887.71,10.69877,1.798575
7/29/2020 20:59,763.6073,21.58447,,9.094397,9.094397,9.318546,17886.56,10.69694,2.362655
7/29/2020 21:59,763.6073,21.18219,,10.30783,10.30783,8.98096,17842.54,10.66506,3.443451
7/29/2020 22:59,763.6073,21.29824,,12.74167,12.74167,9.147635,17640.49,10.53492,3.861536
7/29/2020 23:59,763.6073,21.20829,,11.18529,11.18529,8.511759,17528.21,10.4614,5.778402
7/30/2020 0:59,763.6073,20.99394,,11.7114,11.7114,8.245092,17536.14,10.46476,4.630127
